customer_id,equity_value,bond_value,gic_value,insurance_cash_value,mortgage_balance,mortgage_rate
2853,52915.28,30861.83,44484.12,7047.33,75936.92,3.703
2854,60264.98,24907.42,14120.41,5557.64,119780.08,3.218
2855,4599.46,6144.8,7638.98,1302.57,0.0,0.0
2856,162512.95,98541.81,123242.93,19651.86,0.0,0.0
2857,103917.22,28123.32,44558.59,0.0,477236.9,3.593
2858,10306.64,2833.43,4812.69,0.0,0.0,0.0
2859,47130.92,11185.32,17767.86,0.0,129524.42,4.666
2860,71854.62,17857.57,25747.39,0.0,198125.56,3.843
2861,75328.05,49795.22,70140.19,9931.88,140234.2,3.039
2862,71955.46,19487.36,29784.36,0.0,0.0,0.0
2863,5269.93,1192.47,2181.69,0.0,0.0,0.0
2864,13816.19,3162.8,5424.58,0.0,0.0,0.0
2865,66214.47,108318.43,120816.06,0.0,88612.05,3.114
2866,78326.12,45771.12,62227.69,0.0,125942.57,3.692
2867,49917.59,14520.89,22225.43,1674.44,0.0,0.0
2868,1549.5,2413.15,2812.31,579.78,0.0,0.0
2869,156163.01,65155.59,41846.79,12816.33,279810.71,3.619
2870,35404.54,23444.12,31543.52,3010.92,56004.06,3.879
2871,75588.09,35543.6,18887.22,0.0,247814.8,3.99
2872,26454.97,11217.59,6828.35,0.0,56181.16,4.228
2873,28231.79,7506.13,12739.24,0.0,0.0,0.0
2874,30345.59,46616.91,52512.39,14001.75,45025.89,3.739
2875,128968.9,79149.39,113219.09,14462.43,0.0,0.0
2876,68567.3,14339.18,25787.66,2878.63,0.0,0.0
2877,216054.88,299408.19,324058.31,28243.7,0.0,0.0
2878,2344.06,3436.28,3419.84,0.0,0.0,0.0
2879,329492.7,184016.31,239517.49,29556.43,309160.02,3.932
2880,93885.03,66606.52,83871.39,18675.02,0.0,0.0
2881,54956.31,32707.56,47164.76,10313.37,94756.59,3.657
2882,147901.69,68360.8,68733.3,26108.46,0.0,0.0
2883,96443.44,22850.87,36217.76,981.15,0.0,0.0
2884,242147.25,120346.26,115128.78,17674.79,0.0,0.0
2885,94807.07,20869.9,20062.36,0.0,350023.22,3.396
2886,56465.61,29626.65,47788.71,8982.78,97399.45,3.922
2887,83907.59,20032.51,36797.18,8891.34,248347.96,3.57
2888,27419.03,19151.13,24233.26,6251.56,86039.26,3.61
2889,24711.82,15780.64,23490.12,4370.22,64617.85,3.993
2890,72522.94,17064.78,30902.4,0.0,226300.44,3.699
2891,51469.09,78492.19,99802.77,0.0,0.0,0.0
2892,33426.16,44980.32,53976.41,8916.92,28002.29,3.959
2893,2421.24,3643.86,3777.04,0.0,3028.37,3.459
2894,1260.96,1753.56,1663.3,0.0,0.0,0.0
2895,66538.22,14635.9,26583.6,0.0,0.0,0.0
2896,40535.27,9872.0,16657.59,0.0,149368.58,4.217
2897,310021.35,72305.61,65259.71,0.0,213291.09,4.006
2898,91241.56,20028.24,32713.28,0.0,0.0,0.0
2899,61515.71,17333.52,29641.88,6722.39,161409.03,4.749
2900,147198.87,96366.84,129318.52,25169.11,179011.46,3.864
2901,112067.11,26393.44,44937.31,0.0,0.0,0.0
2902,146210.72,81173.91,75510.43,0.0,0.0,0.0
2903,145303.05,79434.65,128255.94,20493.52,0.0,0.0
2904,452952.17,97792.65,103414.74,17440.11,686282.36,3.268
2905,42245.47,29011.58,34574.62,7584.62,0.0,0.0
2906,2140.23,2146.35,1943.67,316.45,1657.01,3.988
2907,16394.24,4116.51,7661.87,0.0,102300.54,3.595
2908,27330.18,18534.16,24401.46,6745.82,91626.19,3.176
2909,2210.77,1916.12,1664.64,0.0,0.0,0.0
2910,45879.02,8694.34,8509.99,0.0,0.0,0.0
2911,49925.19,31443.68,38151.69,4240.54,63893.45,3.82
2912,32003.74,49308.35,56185.41,0.0,30518.56,3.54
2913,62904.8,16095.91,27247.62,6293.62,0.0,0.0
2914,132513.84,84748.77,110286.72,11659.63,169806.96,3.392
2915,40083.38,15958.93,9331.02,3411.31,0.0,0.0
2916,5323.72,1291.62,2139.91,0.0,0.0,0.0
2917,8754.93,2010.51,3431.4,0.0,0.0,0.0
2918,1035.03,1620.04,1979.97,1311.01,3101.01,3.776
2919,112850.36,75560.86,94930.34,11407.74,79121.76,3.617
2920,30312.94,7800.39,12561.11,0.0,0.0,0.0
2921,56435.64,14622.11,23786.84,0.0,0.0,0.0
2922,107167.51,68520.31,89239.75,11535.97,0.0,0.0
2923,212493.37,53095.83,77023.9,0.0,0.0,0.0
2924,61239.66,83590.25,91311.42,0.0,72570.09,3.216
2925,108675.59,26207.95,40432.47,0.0,0.0,0.0
2926,71723.72,115478.99,133897.78,13198.71,0.0,0.0
2927,3247.91,4229.94,5200.57,788.12,0.0,0.0
2928,463244.52,144762.16,31240.75,30780.39,0.0,0.0
2929,2711.55,2438.67,1983.79,0.0,0.0,0.0
2930,3626.14,5521.18,5846.49,0.0,0.0,0.0
2931,45335.27,10177.15,18591.62,0.0,0.0,0.0
2932,51846.19,13828.78,19701.56,0.0,0.0,0.0
2933,96610.4,68284.12,99648.25,13897.48,0.0,0.0
2934,3226.4,4970.81,5300.34,679.32,0.0,0.0
2935,63059.28,15675.99,25391.99,1375.37,325439.95,3.351
2936,264601.7,378637.83,412202.0,46392.96,0.0,0.0
2937,39936.89,14339.37,10009.23,4286.63,0.0,0.0
2938,83595.21,21748.74,34727.52,0.0,0.0,0.0
2939,45477.63,31511.93,43978.32,6395.82,117241.56,3.251
2940,51317.83,30497.57,45462.14,15515.55,165372.71,3.822
2941,194196.12,97592.68,104150.68,14534.1,336653.03,3.558
2942,42783.35,9751.49,16497.55,0.0,0.0,0.0
2943,10046.34,2455.3,3448.59,0.0,0.0,0.0
2944,41112.13,60270.86,57339.85,7135.29,41087.53,3.978
2945,35556.98,9191.53,15108.92,0.0,173959.63,3.963
2946,1265.86,2032.32,2449.71,0.0,0.0,0.0
2947,35532.97,9883.96,14407.26,0.0,0.0,0.0
2948,695.35,934.4,978.79,266.08,577.11,3.614
2949,6028.99,1469.38,2583.12,0.0,0.0,0.0
2950,68591.24,18326.03,32511.23,0.0,0.0,0.0
2951,12364.27,2974.76,5475.65,0.0,0.0,0.0
2952,42865.39,9484.71,19124.58,0.0,0.0,0.0
2953,55434.5,20930.09,13814.17,0.0,0.0,0.0
2954,62655.01,91248.25,115274.78,11689.34,0.0,0.0
2955,50683.4,13052.47,21961.91,1585.27,177325.0,4.236
2956,44444.26,23951.97,37241.53,5199.04,0.0,0.0
2957,105810.39,65565.28,84883.6,9559.53,66456.76,3.744
2958,132050.31,80786.52,127833.63,19172.82,0.0,0.0
2959,27357.58,7069.22,12799.18,0.0,0.0,0.0
2960,82229.6,48036.89,73303.78,6337.0,153060.07,3.424
2961,478.37,708.46,769.3,0.0,0.0,0.0
2962,83980.28,46038.11,74955.52,9779.49,69895.72,3.951
2963,123420.78,177514.21,200604.94,25848.75,87949.64,3.5
2964,303688.02,175211.93,254935.11,18843.94,207279.83,3.46
2965,24076.39,6120.55,10376.34,0.0,0.0,0.0
2966,125308.53,75385.98,112458.5,10291.91,0.0,0.0
2967,169056.21,56465.65,11155.79,8284.96,198423.04,3.632
2968,121644.49,76728.22,109903.3,14721.94,126731.64,4.088
2969,222605.36,58159.95,84273.52,3382.17,0.0,0.0
2970,3228.74,4253.73,4675.99,0.0,0.0,0.0
2971,14010.01,3334.3,5973.84,0.0,37592.56,3.571
2972,1265.92,1840.31,2029.77,443.01,0.0,0.0
2973,54899.17,30519.43,29438.91,10589.0,0.0,0.0
2974,76824.83,17616.76,26618.95,2086.2,169647.19,4.309
2975,228911.73,68637.25,95586.27,6956.97,0.0,0.0
2976,67230.19,38918.77,62433.36,12114.42,152573.78,3.769
2977,443.08,602.87,683.24,0.0,0.0,0.0
2978,4142.45,5899.5,7437.49,0.0,2290.26,3.429
2979,42434.38,9990.58,17749.46,1264.26,0.0,0.0
2980,2672.6,3990.55,4821.75,703.96,0.0,0.0
2981,18063.39,11686.46,14782.1,0.0,47094.93,3.834
2982,69062.44,39110.67,50759.17,0.0,226695.61,3.823
2983,96790.15,26159.15,43412.05,5497.37,253372.29,3.778
2984,2413.91,3394.81,3879.21,532.79,0.0,0.0
2985,60427.88,17182.45,26866.84,0.0,185240.1,3.835
2986,76229.24,19940.15,33491.27,0.0,0.0,0.0
2987,9483.52,2184.08,3779.3,0.0,0.0,0.0
2988,54582.0,80607.81,78758.41,19092.07,64636.21,3.172
2989,55346.71,37373.37,47217.27,0.0,0.0,0.0
2990,29708.84,7546.82,10861.98,0.0,0.0,0.0
2991,78141.76,21322.56,32256.79,0.0,0.0,0.0
2992,39301.45,10829.42,19046.62,2911.49,99284.75,4.034
2993,92091.81,19494.87,35334.66,0.0,0.0,0.0
2994,53914.25,32974.79,46691.95,5957.89,83499.95,3.92
2995,5919.62,1496.29,2378.99,0.0,0.0,0.0
2996,123263.93,44817.54,26597.11,7028.49,0.0,0.0
2997,4149.67,887.86,1563.57,0.0,0.0,0.0
2998,1119.24,1682.68,1740.66,658.2,0.0,0.0
2999,64483.33,30134.14,15804.26,0.0,0.0,0.0
3000,7971.54,2073.09,3248.25,0.0,0.0,0.0
3001,725.61,1211.25,1271.43,0.0,0.0,0.0
3002,193452.6,110135.45,160541.17,14460.84,0.0,0.0
3003,201105.82,83125.52,51025.99,9076.46,0.0,0.0
3004,102860.71,55414.83,83855.54,17967.89,189851.14,3.033
3005,301817.6,121651.49,79260.68,13961.57,0.0,0.0
3006,19539.24,3518.43,3776.66,0.0,0.0,0.0
3007,55183.35,15368.38,22986.25,0.0,0.0,0.0
3008,443.52,654.43,710.91,0.0,0.0,0.0
3009,92714.38,63375.03,93774.95,0.0,0.0,0.0
3010,51688.87,19146.6,11447.13,0.0,63232.54,3.911
3011,57202.56,84550.58,95117.7,14255.68,57721.48,3.978
3012,105769.86,46203.96,26287.6,0.0,0.0,0.0
3013,2407.54,2994.52,3606.77,1067.38,0.0,0.0
3014,86246.77,21882.66,39345.08,0.0,0.0,0.0
3015,78094.99,19052.72,29315.15,0.0,0.0,0.0
3016,8699.5,1969.72,3423.52,0.0,0.0,0.0
3017,9248.04,2516.9,4009.79,0.0,0.0,0.0
3018,47554.87,13498.37,19736.32,0.0,119477.21,3.604
3019,30821.76,6692.67,12931.78,0.0,0.0,0.0
3020,41415.54,27174.08,37768.53,6822.67,73481.14,3.482
3021,61868.11,40696.39,58515.05,8233.02,90184.98,3.943
3022,74902.59,40709.36,41658.43,5584.26,0.0,0.0
3023,69150.63,42097.57,58560.36,0.0,101430.19,4.437
3024,13813.96,3118.64,5365.68,0.0,0.0,0.0
3025,21816.25,12630.28,19103.1,0.0,0.0,0.0
3026,91194.28,21234.71,38564.01,3536.73,179960.57,3.036
3027,154084.21,104296.63,136177.63,0.0,0.0,0.0
3028,71722.27,17474.44,29313.66,0.0,0.0,0.0
3029,67046.59,15332.81,26445.74,0.0,0.0,0.0
3030,481.29,581.77,727.09,180.62,0.0,0.0
3031,91843.14,53034.09,68779.88,7007.83,69541.99,4.342
3032,103389.83,59321.65,97725.72,7619.13,0.0,0.0
3033,195500.25,96283.95,100808.58,0.0,267553.66,3.7
3034,70596.61,37588.41,60311.76,8118.97,0.0,0.0
3035,33963.99,8809.79,13571.72,0.0,186754.53,3.706
3036,153183.45,39343.26,58705.59,4377.31,0.0,0.0
3037,82217.6,21508.36,32803.25,298.95,223241.71,3.728
3038,8958.26,2649.32,3849.33,0.0,0.0,0.0
3039,99803.74,51636.85,80225.01,8392.94,0.0,0.0
3040,3406.06,4003.08,3090.11,1201.87,0.0,0.0
3041,75946.03,43676.64,57544.22,11352.18,123893.04,3.48
3042,10391.89,2382.24,4458.87,0.0,0.0,0.0
3043,38936.3,10163.2,16654.32,1803.11,109018.13,4.048
3044,5274.38,4930.83,4056.7,1379.8,0.0,0.0
3045,47289.21,10839.29,18216.54,0.0,0.0,0.0
3046,221230.76,49829.13,46679.97,0.0,170101.36,4.065
3047,301157.88,168973.79,240652.81,33933.88,268550.74,3.108
3048,96306.76,20190.54,35237.08,5142.93,343530.78,3.578
3049,1891.77,2462.47,2964.37,665.22,0.0,0.0
3050,153105.48,210747.33,211629.62,0.0,110137.96,2.999
3051,3490.18,4550.77,5714.16,0.0,0.0,0.0
3052,2234.05,3638.46,3721.05,0.0,0.0,0.0
3053,100997.61,22355.73,44389.71,0.0,384862.55,3.811
3054,101.2,96.14,82.01,67.33,0.0,0.0
3055,761.78,1094.0,1089.16,0.0,0.0,0.0
3056,483004.64,111374.48,190121.58,15389.96,0.0,0.0
3057,155185.81,116526.4,149656.0,15879.49,0.0,0.0
3058,52674.69,34820.36,45980.92,12317.9,100054.91,3.286
3059,85194.78,22239.58,39700.93,0.0,0.0,0.0
3060,37180.37,10263.57,15880.61,0.0,0.0,0.0
3061,54626.39,28098.32,47518.52,0.0,0.0,0.0
3062,347586.75,214753.83,269005.47,0.0,0.0,0.0
3063,140497.68,34147.16,61831.0,0.0,318038.12,3.784
3064,28474.63,45507.77,46409.65,0.0,0.0,0.0
3065,538400.82,295595.67,267305.7,36397.9,0.0,0.0
3066,20238.34,4275.27,4113.88,2253.23,154655.64,3.174
3067,301635.19,161339.36,269796.52,32914.02,0.0,0.0
3068,1387.77,1882.77,2273.86,820.2,0.0,0.0
3069,57056.54,34490.05,49591.82,0.0,0.0,0.0
3070,27950.01,7033.16,10638.05,0.0,124302.46,3.594
3071,77685.61,29014.7,18029.22,4639.52,0.0,0.0
3072,139635.47,83900.55,124013.96,12987.45,0.0,0.0
3073,40584.46,55679.61,68275.45,11339.97,39708.15,4.061
3074,6351.1,1640.08,2779.44,0.0,0.0,0.0
3075,259892.23,90549.44,18151.13,13003.6,185169.8,4.481
3076,1119.93,1450.93,1672.19,303.98,0.0,0.0
3077,46648.2,10604.79,18818.58,0.0,0.0,0.0
3078,74478.04,91010.86,112503.57,13615.84,0.0,0.0
3079,113973.76,28349.45,45042.13,0.0,0.0,0.0
3080,78681.52,122366.4,119813.25,0.0,0.0,0.0
3081,97443.16,18546.35,17610.66,4261.09,387372.64,4.099
3082,51158.65,82818.05,80462.15,14690.26,0.0,0.0
3083,91241.88,34133.45,21904.92,5412.77,0.0,0.0
3084,41632.94,23971.26,34448.53,7108.5,0.0,0.0
3085,231959.85,140262.09,202128.34,0.0,0.0,0.0
3086,111783.52,73213.58,114031.57,14218.88,0.0,0.0
3087,206528.08,46931.42,79158.73,6281.19,0.0,0.0
3088,120897.64,29448.45,49590.99,5733.67,0.0,0.0
3089,51432.76,14019.08,25204.18,0.0,0.0,0.0
3090,19168.58,4980.21,7730.14,0.0,0.0,0.0
3091,134223.69,89460.29,112881.94,21712.18,0.0,0.0
3092,333.52,493.34,569.19,79.34,0.0,0.0
3093,105144.66,40181.82,24163.18,4291.77,118906.97,4.254
3094,39529.63,23140.78,23234.11,11083.94,162234.82,3.324
3095,6735.66,1778.26,2748.9,0.0,22183.86,3.484
3096,394733.16,175758.56,115786.81,0.0,0.0,0.0
3097,262229.29,73721.18,111912.69,0.0,0.0,0.0
3098,126901.27,78788.0,117079.02,9174.69,0.0,0.0
3099,39331.89,19441.4,20048.09,0.0,106181.26,3.889
3100,57580.22,82515.91,102119.23,12393.22,0.0,0.0
3101,63971.58,13667.43,24722.11,0.0,340881.12,3.277
3102,110719.05,42577.08,8844.77,0.0,0.0,0.0
3103,24457.74,6401.12,10641.98,2062.69,0.0,0.0
3104,30074.73,6599.4,11776.84,0.0,0.0,0.0
3105,6024.41,1400.37,2710.7,0.0,25822.68,3.927
3106,45575.18,27028.48,42509.38,0.0,0.0,0.0
3107,129650.18,28946.1,32339.13,4193.7,0.0,0.0
3108,97972.03,65047.77,88488.98,12154.71,77526.2,3.401
3109,28821.13,39364.36,38273.88,7621.49,0.0,0.0
3110,54098.32,11004.9,11959.44,0.0,0.0,0.0
3111,68614.55,38171.85,63472.31,0.0,0.0,0.0
3112,2565.63,3443.36,4445.77,512.05,0.0,0.0
3113,239478.4,59642.52,86403.14,8390.81,0.0,0.0
3114,106424.81,29652.63,47262.72,7531.84,0.0,0.0
3115,98364.3,35574.38,21501.8,0.0,201880.18,3.927
3116,37234.39,10007.09,16592.52,3123.24,0.0,0.0
3117,1927.37,3027.59,3041.36,0.0,0.0,0.0
3118,74159.16,48456.93,65088.83,6363.22,0.0,0.0
3119,89411.63,22550.44,35800.6,5478.97,0.0,0.0
3120,12353.78,3652.9,5484.0,0.0,121781.43,4.103
3121,93978.07,54065.33,71099.57,23429.41,285542.29,2.75
3122,1078.52,1523.18,1608.75,0.0,0.0,0.0
3123,132525.43,85298.27,117420.57,12824.85,231599.43,3.212
3124,4526.02,5617.92,6607.17,0.0,0.0,0.0
3125,178284.82,63838.42,12010.42,0.0,211786.64,4.125
3126,63624.37,14094.82,15051.79,0.0,92711.98,3.457
3127,180507.02,47523.84,68055.39,0.0,345298.89,3.738
3128,61783.42,13307.22,12586.49,3471.43,0.0,0.0
3129,332.3,443.55,485.53,90.24,0.0,0.0
3130,4526.27,5029.48,4411.43,659.18,0.0,0.0
3131,40685.2,9048.93,9506.71,0.0,0.0,0.0
3132,2581.92,3411.27,3592.05,0.0,0.0,0.0
3133,102747.77,25756.08,43940.94,0.0,0.0,0.0
3134,104890.69,24562.57,43025.43,3884.62,0.0,0.0
3135,1908.41,2508.59,3252.77,0.0,0.0,0.0
3136,179286.29,44836.55,71978.67,0.0,325689.31,3.764
3137,113689.01,76240.24,116629.62,20424.14,0.0,0.0
3138,105935.2,62134.18,92274.71,7190.72,0.0,0.0
3139,59264.04,14926.95,24188.66,0.0,0.0,0.0
3140,170555.44,59303.97,11713.21,0.0,0.0,0.0
3141,4823.54,6690.0,7315.9,1002.17,0.0,0.0
3142,1263.48,1856.51,2134.35,1602.25,0.0,0.0
3143,8041.05,2048.05,2927.0,0.0,0.0,0.0
3144,90378.8,23311.61,41987.65,0.0,0.0,0.0
3145,172380.38,35547.18,32543.44,0.0,0.0,0.0
3146,79064.17,19983.77,33757.94,0.0,0.0,0.0
3147,249141.82,63540.25,102137.83,4103.61,0.0,0.0
3148,117487.24,29057.06,50749.8,5617.42,242559.61,3.686
3149,353.78,549.95,596.96,64.09,0.0,0.0
3150,49193.98,28216.91,38163.33,8079.17,76654.18,3.564
3151,10335.91,2946.39,4207.08,0.0,0.0,0.0
3152,3547.91,4688.25,6376.07,816.44,0.0,0.0
3153,29390.43,6337.37,12149.36,1244.65,168266.64,3.759
3154,104177.73,39297.76,27001.65,0.0,0.0,0.0
3155,33520.53,7731.96,13196.13,0.0,0.0,0.0
3156,41249.89,16389.23,11276.93,4957.86,99625.14,4.007
3157,132601.77,32312.37,51684.53,0.0,0.0,0.0
3158,19797.88,27846.39,32019.75,6439.41,0.0,0.0
3159,19494.21,5433.71,8446.78,841.54,113139.49,4.51
3160,6828.4,6918.58,5396.82,1386.77,0.0,0.0
3161,263715.03,107744.09,67964.48,9135.42,257560.45,3.049
3162,4979.68,7246.83,6851.17,727.3,0.0,0.0
3163,2261.48,2141.13,1818.19,343.31,0.0,0.0
3164,40694.75,23247.15,35169.52,10294.69,105937.69,3.983
3165,175839.0,46950.54,79188.65,0.0,170275.29,3.662
3166,340633.56,85705.1,163066.04,13719.49,580933.13,3.794
3167,38127.81,52949.96,55517.69,9745.44,0.0,0.0
3168,64095.96,43798.68,55713.49,16049.9,0.0,0.0
3169,48891.37,71247.82,84115.38,10075.89,0.0,0.0
3170,30729.41,45842.77,49704.75,6149.11,0.0,0.0
3171,240032.03,100041.48,58598.08,13432.83,177611.56,3.702
3172,632.73,832.26,980.36,171.83,0.0,0.0
3173,11422.83,3205.16,5308.13,0.0,0.0,0.0
3174,3472.75,4235.77,5381.17,1090.0,0.0,0.0
3175,145064.91,30347.28,51414.44,2075.56,269370.36,3.917
3176,60672.58,39903.68,53399.94,10454.14,116961.61,3.837
3177,465.23,664.62,694.1,156.45,0.0,0.0
3178,37635.48,11084.26,15744.51,0.0,209780.24,3.067
3179,79268.57,35888.48,20260.09,0.0,0.0,0.0
3180,61781.99,14330.14,25642.95,893.82,0.0,0.0
3181,69300.74,88482.56,107253.67,15155.28,0.0,0.0
3182,104042.76,24795.23,36562.81,0.0,223454.49,3.614
3183,64927.66,19174.46,32125.65,2097.27,578022.59,3.7
3184,42114.98,8996.18,16616.46,0.0,0.0,0.0
3185,810.57,1204.38,1431.33,789.51,0.0,0.0
3186,110664.41,39797.41,7867.2,0.0,0.0,0.0
3187,42584.54,31152.98,37514.97,0.0,0.0,0.0
3188,54897.17,12389.11,20866.45,2800.95,0.0,0.0
3189,218958.73,130211.49,193613.32,23946.07,203771.21,3.59
3190,96575.82,148127.72,148221.4,19155.15,0.0,0.0
3191,26488.37,40270.84,45984.37,0.0,0.0,0.0
3192,69437.45,19799.51,30864.6,0.0,0.0,0.0
3193,133.66,181.15,207.63,61.12,0.0,0.0
3194,1602.55,1946.89,2416.55,0.0,0.0,0.0
3195,142038.4,35724.0,59676.04,4889.05,476826.71,3.864
3196,7879.88,1892.21,3481.87,0.0,0.0,0.0
3197,19435.83,5475.45,8887.11,0.0,0.0,0.0
3198,44560.14,10148.81,18036.96,0.0,0.0,0.0
3199,41620.12,26739.23,43833.57,8134.95,0.0,0.0
3200,335582.92,83935.59,74799.14,6090.71,0.0,0.0
3201,237440.95,64025.92,105684.01,7147.68,252698.72,3.839
3202,2062.16,2936.36,3027.36,0.0,0.0,0.0
3203,74881.46,42918.94,69256.78,10602.02,91059.82,4.249
3204,41248.74,10637.21,17380.26,0.0,207510.8,3.503
3205,93850.34,68336.97,88883.0,0.0,128220.21,3.643
3206,329414.83,77266.75,126360.93,16546.19,0.0,0.0
3207,283555.57,60946.1,105557.35,0.0,312006.02,3.651
3208,2917.75,757.33,1183.15,0.0,0.0,0.0
3209,44470.3,67988.05,81072.98,15613.64,61596.91,3.809
3210,2664.86,3142.35,3687.14,0.0,0.0,0.0
3211,153817.64,34564.86,63340.23,0.0,0.0,0.0
3212,68922.17,15618.91,25787.73,0.0,0.0,0.0
3213,1591.92,1694.59,1340.15,0.0,1244.17,3.812
3214,155859.22,41138.72,75819.16,4704.14,165148.47,3.734
3215,2987.39,4032.74,4447.57,822.36,0.0,0.0
3216,121008.69,25381.03,28882.43,3577.14,0.0,0.0
3217,87881.83,120995.11,118345.57,27397.19,117032.43,3.433
3218,4.44,4.2,3.59,0.0,0.0,0.0
3219,2479.65,3363.77,4362.06,997.14,0.0,0.0
3220,33156.64,8633.58,16070.26,3958.86,0.0,0.0
3221,8450.28,1947.37,3348.78,0.0,0.0,0.0
3222,51998.67,12579.13,25075.46,0.0,179753.54,3.849
3223,119750.8,55545.69,51000.33,15063.72,0.0,0.0
3224,263210.26,56979.1,61542.97,0.0,394272.71,3.128
3225,61479.12,15671.64,23736.15,5514.88,179600.49,3.647
3226,53860.37,31746.78,50449.27,10331.07,101630.8,3.595
3227,1792.35,2515.83,2757.05,420.72,0.0,0.0
3228,58009.69,15115.13,25248.45,0.0,193334.69,3.877
3229,55708.35,25552.37,15484.29,4093.37,80313.72,3.88
3230,36462.54,9234.19,16195.33,0.0,143907.63,4.271
3231,106833.83,27031.42,44171.67,2041.01,0.0,0.0
3232,93980.98,55305.71,74507.93,13427.03,87702.83,2.445
3233,103148.17,71720.75,98012.59,25302.95,0.0,0.0
3234,59747.21,12769.58,22751.99,0.0,143545.21,4.08
3235,28814.59,6678.06,11677.26,0.0,148819.54,3.671
3236,68820.06,17256.35,28082.86,694.83,144900.64,3.526
3237,47751.89,14245.52,22640.96,0.0,0.0,0.0
3238,34766.04,8508.77,14449.4,0.0,0.0,0.0
3239,35333.54,9359.68,16509.44,2983.05,0.0,0.0
3240,963.34,1140.79,1490.31,0.0,0.0,0.0
3241,5276.95,7717.83,8241.14,0.0,0.0,0.0
3242,151329.13,106878.72,137241.81,0.0,0.0,0.0
3243,194519.35,42205.11,83757.36,7303.76,0.0,0.0
3244,1975.31,2249.74,1902.15,302.08,0.0,0.0
3245,74461.24,20078.24,34332.64,0.0,0.0,0.0
3246,90952.87,20570.91,32480.97,0.0,0.0,0.0
3247,265201.68,110219.67,64115.49,0.0,0.0,0.0
3248,52760.52,74419.32,83958.66,22576.61,0.0,0.0
3249,178491.35,129166.52,184630.89,25096.22,0.0,0.0
3250,23309.67,5316.33,9173.77,1638.09,0.0,0.0
3251,3847.2,4768.76,6285.09,0.0,2492.3,3.494
3252,5158.39,7296.48,7399.54,961.35,0.0,0.0
3253,106724.92,28040.79,49996.38,0.0,320341.55,4.016
3254,133570.71,31910.47,60205.91,0.0,0.0,0.0
3255,8294.02,1901.57,3601.48,0.0,49480.88,3.225
3256,137728.47,76448.11,111364.88,0.0,0.0,0.0
3257,2879.03,4214.0,4475.79,1352.23,0.0,0.0
3258,125793.35,25565.99,26099.67,0.0,0.0,0.0
3259,173450.86,57958.16,10724.36,11376.87,0.0,0.0
3260,27791.53,6751.72,11787.51,0.0,0.0,0.0
3261,167736.52,46320.07,70678.32,8450.24,325945.78,3.961
3262,379352.26,258095.54,355547.14,40753.32,377149.53,3.852
3263,1166.76,1702.49,1657.64,630.68,0.0,0.0
3264,20269.33,12513.73,19934.67,4513.33,64585.91,3.852
3265,10419.0,2511.35,4579.65,0.0,0.0,0.0
3266,30805.58,18390.96,24262.8,7112.23,0.0,0.0
3267,155691.34,66967.89,64603.18,0.0,0.0,0.0
3268,304340.27,77067.5,77761.0,0.0,0.0,0.0
3269,35936.4,7516.53,7116.47,0.0,0.0,0.0
3270,8076.26,2099.78,3417.25,0.0,0.0,0.0
3271,133390.83,46733.89,31703.11,14763.72,0.0,0.0
3272,35735.68,8556.39,16578.61,0.0,0.0,0.0
3273,63578.53,80006.88,106724.59,0.0,83755.68,2.686
3274,183.43,256.54,322.99,43.27,0.0,0.0
3275,15549.85,3881.46,5551.88,0.0,0.0,0.0
3276,82096.27,19198.06,35522.29,0.0,0.0,0.0
3277,313131.51,161872.83,164841.57,35910.41,356108.53,3.685
3278,49079.54,20238.47,14061.67,0.0,187641.61,3.42
3279,32323.76,8313.42,14518.61,0.0,0.0,0.0
3280,115904.01,71780.62,98674.78,0.0,0.0,0.0
3281,40547.12,10462.33,18384.72,213.09,0.0,0.0
3282,81438.23,23452.92,33502.35,0.0,139059.41,3.869
3283,4994.09,1148.38,2222.18,0.0,0.0,0.0
3284,45689.32,61609.46,74304.84,19109.53,0.0,0.0
3285,55960.54,85793.24,101729.8,11907.77,62838.71,4.2
3286,36316.98,8715.21,13361.14,4389.62,117758.14,3.8
3287,1484.12,1562.68,1401.0,478.29,0.0,0.0
3288,602.93,855.53,919.22,204.56,0.0,0.0
3289,110213.13,139172.96,160059.13,0.0,80678.4,3.641
3290,27384.51,17562.01,23650.89,9670.2,128802.6,4.087
3291,74331.04,19551.2,32922.3,0.0,0.0,0.0
3292,6488.96,6344.45,4609.43,0.0,0.0,0.0
3293,37090.94,9310.37,13731.58,0.0,131095.4,3.29
3294,176945.37,84810.2,78514.18,11926.72,0.0,0.0
3295,53775.99,11751.94,12879.8,2423.66,268928.05,2.915
3296,4891.36,7689.66,8242.57,0.0,0.0,0.0
3297,223500.73,58985.97,107978.39,4988.8,0.0,0.0
3298,162206.13,82847.07,90180.27,13297.48,0.0,0.0
3299,55298.38,54311.23,48320.83,0.0,36078.46,3.575
3300,35385.87,8702.5,16465.72,0.0,0.0,0.0
3301,47173.08,12952.36,21628.5,0.0,0.0,0.0
3302,63332.78,17875.69,28280.57,0.0,214393.4,3.583
3303,41490.76,9160.77,15330.3,0.0,0.0,0.0
3304,225039.03,89773.72,53886.7,0.0,204216.84,3.85
3305,85926.58,48835.86,74816.58,7462.11,0.0,0.0
3306,142600.76,51838.54,31709.14,0.0,161304.95,3.11
3307,114795.8,32806.09,49937.83,6763.51,327408.92,3.612
